purchase_id,invoice_number,date,employee,account,platform,category,product,unit_cost,qty,unit_price,total,product_id
,,2023-07-18 00:00:00,Marisa y Kuky,Caja,,Chocolate,Tatín Blanco Simple 1,67.4,28,100,1887.2,7790040331303
,,2023-07-18 00:00:00,Marisa y Kuky,Caja,,Chocolate,Tatín Negro Simple 1,67.4,28,100,1887.2,7790040331204
,,2023-07-19 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Fernet Branca 450ml,1698.36,12,2100,20380.32,7790290001179
,,2023-07-19 00:00:00,Marisa y Kuky,Caja,,Vino,New Age Bodegas Bianchi 750ml,0,2,1150,0,7790703165207
,,2023-07-19 00:00:00,Marisa y Kuky,Caja,,Vino,Viñas de Balbo 1125ml,652.58,12,850,7830.96,7791843008294
,,2023-07-20 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Leche Entera Tregar 1000ml,319.66,12,430,3835.92,7793913001822
,,2023-07-20 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Leche Parcialmente Descremada Tregar 1000ml,319.66,12,430,3835.92,7793913012996
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Cerveza,Andes Fresquita Mendocina 473ml,272.5,8,380,2180,7792798012572
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Cerveza,Corona 410ml,389.31,6,600,2335.86,7792798012435
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Energizante,Gatorade Cool Blue 500 ml,363.34,6,480,2180.04,7792170042258
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Energizante,Gatorade Frutas Tropicales 500ml,363.34,6,480,2180.04,7792170042029
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Energizante,Gatorade Manzana 500ml,363.34,6,480,2180.04,7792170042005
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Energizante,Gatorade Naranja 500ml,363.34,6,480,2180.04,7792170042012
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Panificado,Magdalenas Con Dulce de Leche Pozo 200g,391.19,10,500,3911.9,7790077000746
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Cerveza,Michelob Ultra 410 cm3,286.26,6,350,1717.56,7792798010240
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Cerveza,Quilmes 0% Alcohol 473ml,215.72,4,400,862.88,7792798009107
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Cerveza,Quilmes Doble Malta 473ml,239.11,6,400,1434.66,7792798011513
,,2023-07-21 00:00:00,Marisa y Kuky,Caja,,Cerveza,Stella Artois Blanche 473ml,343.51,6,480,2061.06,7792798012701
,,2023-07-22 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Coca Cola 500ml,250,12,330,3000,7790895000782
,,2023-07-22 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Coca Cola Retornable 1500ml,416.68,24,550,10000.32,7790895005916
,,2023-07-25 00:00:00,Marisa y Kuky,Caja,,Cerveza,Andes Fresquita Mendocina 473ml,244.22,96,380,23445.12,7792798012572
,,2023-07-25 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Mirinda Naranja 2250ml,345.95,8,450,2767.6,7791813423157
,,2023-07-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Papel Higiénico Elite Hoja Simple 4 x 80 mts,169.65,40,250,6786,7790250026044
,,2023-07-25 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Pepsi 250ml,93.1,9,130,837.9,7791813555018
,,2023-07-26 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Huevo Kinder  20 g Rosado,271.75,36,450,9783,78931053
,,2023-07-26 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Huevo Kinder 20 g Azul,271.75,24,450,6522,40084107
,,2023-07-28 00:00:00,Marisa y Kuky,Caja,,Cerveza,Amstel  473ml,369.05,6,380,2214.3,7793147572044
,,2023-07-28 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Donde Manda Capitan Malbec 750 ml,608.25,6,1050,3649.5,7795232000722
,,2023-07-28 00:00:00,Marisa y Kuky,Caja,,Cerveza,Heineken  473ml,471.12,6,550,2826.72,7793147009199
,,2023-07-28 00:00:00,Marisa y Kuky,Caja,,Cerveza,Imperial Golden  473ml,392.6,6,400,2355.6,7793147571689
,,2023-07-28 00:00:00,Marisa y Kuky,Caja,,Cerveza,Imperial Lager  473ml,392.6,6,400,2355.6,7793147000752
,,2023-07-28 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Maleante  Malbec 750 ml,755.53,6,900,4533.18,742832823807
,,2023-07-28 00:00:00,Marisa y Kuky,Caja,,Cerveza,Miller  473ml,416.16,6,430,2496.96,7793147001827
,,2023-07-28 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Otro Loco Más Malbec 750 cc,546.93,1,1000,546.93,7795232000524
,,2023-07-28 00:00:00,Marisa y Kuky,Caja,,Cerveza,Salta Cautiva Blend 473ml,34.48,6,400,206.88,
,,2023-07-28 00:00:00,Marisa y Kuky,Caja,,Cerveza,Salta Cautiva Rubia 473ml,392.6,6,400,2355.6,7793147572327
,,2023-07-28 00:00:00,Marisa y Kuky,Caja,,Cerveza,Schneider  473ml,0,6,350,0,7793147118860
,,2023-07-28 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven Atomic Strong 14g,123.86,16,200,1981.76,77939753
,,2023-07-28 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven X-plosive Mint 14g,123.86,16,200,1981.76,77931764
,,2023-07-29 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Sprite 500 ml,250,12,330,3000,7790895000829
,,2023-07-30 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Agua Lavandina Esencial  1000ml,183.86,3,250,551.58,7797470197691
,,2023-07-30 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Beldent Fresh Sparks Menta 10 grs,150,2,150,300,77969071
,,2023-07-30 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Beldent Fresh Sparks Menta Fuerte 10 grs,150,2,200,300,77969088
,,2023-07-30 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,CIF Crema Multiuso 375 grs,283.38,2,400,566.76,7791290792494
,,2023-07-30 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Jabón Pan Blanco Zorro 150 g,136.4,1,200,136.4,7790990001783
,,2023-07-30 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Marlboro  Común 20,710,10,800,7100,77916433
,,2023-07-30 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Philip Morris 20 Común 20,630,10,700,6300,77912879
,,2023-07-31 00:00:00,Marisa y Kuky,Caja,,Farmacia,Ladysoft Normal con alas x 8 u,126.69,10,400,1266.9,7790250097396
,,2023-08-01 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Americano Gancia 950 ml ,1099,3,1400,3297,7790950000160
,,2023-08-01 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Americano Gancia Americano 450ml,683,3,850,2049,7790950000191
,,2023-08-01 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Coca Cola 2250ml,566.66,6,730,3399.96,7790895000997
,,2023-08-01 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Dr Lemon Pomelo 473ml,319,12,400,3828,7790950140859
,,2023-08-01 00:00:00,Marisa y Kuky,Caja,,,Dr. Lemon Limon 473 ml,286.99,12,400,3443.88,
,,2023-08-01 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Liverpool Green 20,300,10,400,3000,77988850
,,2023-08-01 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Paso de Los Toros 2250ml,415,8,540,3320,7791813423386
,,2023-08-01 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Pepsi 2500ml,525,8,680,4200,7791813555056
,,2023-08-01 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Philip Morris  Común 12,460,10,550,4600,77981813
,,2023-08-01 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Pier Verde 20 20,285,10,380,2850,77962737
,,2023-08-01 00:00:00,Marisa y Kuky,Caja,,Cerveza,Quilmes Clásica  473ml,329,24,430,7896,7792798012923
,,2023-08-01 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Sprite  2250ml,608.67,8,750,4869.36,7790895001000
,,2023-08-02 00:00:00,Marisa y Kuky,Caja,,Agua Saborizada,Baggio Fresh Naranja 1500ml,246.97,6,350,1481.82,7790036001562
,,2023-08-02 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Lincoln Clásica 153g,211.75,6,280,1270.5,7622201386719
,,2023-08-02 00:00:00,Marisa y Kuky,Caja,,Galletita,Oreo Clásica 118 g,293.16,15,380,4397.4,7622201735296
,,2023-08-02 00:00:00,Marisa y Kuky,Caja,,Galletita,Oreo Golden 118 g,0,1,380,0,7622201806552
,,2023-08-02 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Durazno 18 g,64.28,20,100,1285.6,7622201745936
,,2023-08-02 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Multifruta 15 grs,64.28,20,100,1285.6,7622201735715
,,2023-08-02 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Naranja 18 g,64.28,20,100,1285.6,7622201814830
,,2023-08-02 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Pomelo Rosado 15 grs,64.28,20,100,1285.6,7622201735746
,,2023-08-02 00:00:00,Marisa y Kuky,Caja,,Vino,Viñas de Balbo 1125ml,702,12,900,8424,7791843008294
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cerveza,Amstel  473ml,369.05,12,430,4428.6,7793147572044
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cerveza,Brahma  473ml,0,6,450,0,7792798005888
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cerveza,Budweiser King of Beers 410cc,307.29,48,400,14749.92,7792798004652
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Camel 11,460,20,550,9200,77977229
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cerveza,Corona 410ml,0,6,700,0,7792798012435
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cerveza,Imperial Lager  473ml,392.6,12,400,4711.2,7793147000752
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Lucky Strike  Convertible 12,410,20,500,8200,77976994
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cerveza,Miller  473ml,416.16,12,480,4993.92,7793147001827
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Mirinda Naranja 2250ml,345.95,8,450,2767.6,7791813423157
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Cerveza,Schneider  473ml,31,12,400,372,7793147118860
,,2023-08-04 00:00:00,Marisa y Kuky,Caja,,Soda,Soda Sifón Secco 2 L,242.19,18,330,4359.42,7792758372432
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Actron 600 mg,109,20,140,2180,
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Alikal Antiácido sabor Naranja,103.33,30,150,3099.9,7794640170867
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Aquarius Naranja 2250ml,400,6,650,2400,7790895003325
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Aquarius Pomelo 2250ml,400,6,650,2400,7790895646621
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Aquarius Pomelo Rosado 2250ml,400,6,650,2400,7790895004971
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Aspirinetas 100 mg,14.28,28,20,399.84,7793640000839
,,2023-08-05 00:00:00,Marisa y Kuky,Caja,,Jugo,Baggio Fresh Mix Frutal 1500ml,271.67,12,350,3260.04,7790036001678
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Coca Cola 2250ml,600,6,750,3600,7790895000997
,,2023-08-05 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Coca Cola Retornable 1500ml,425,1,580,425,7790895005916
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Crema de Leche Doble Crema Tregar 200 cc,372.38,2,450,744.76,7793913013436
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Diclofenac Sódico 75 mg,14,15,20,210,diclofenacsodico
,,2023-08-05 00:00:00,Marisa y Kuky,Caja,,Lácteos,Dulce de Leche Manfrey Clásico 400 grs ,410.22,6,450,2461.32,7791058010662
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Energizante,Monster Energy Ultra 473cc,440,6,580,2640,1007084789387
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Energizante,Monster Energy Ultra Paradise,440,6,580,2640,1007084703536
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Energizante,Monster Energy Ultra Sunrise,440,6,580,2640,1007084703703
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Energizante,Monster Mango Loco 473cc,440,6,580,2640,1007084703475
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Energizante,Monster Negro 473ml,440,6,580,2640,1007084701235
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Qura Plus,67,20,100,1340,7792175007474
,,2023-08-05 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Tafirol Paracetamol 1g 1,50,24,80,1200,7798140253334
,,2023-08-05 00:00:00,Marisa y Kuky,Caja,,,Velas Cumpleaños Números,123.71,20,250,2474.2,
,,2023-08-06 00:00:00,Marisa y Kuky,Caja,,Jugo,Baggio Pronto Pera 200ml,155,18,200,2790,7790036000596
,,2023-08-06 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Coca Cola 2250ml,619,8,750,4952,7790895000997
,,2023-08-06 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Sprite  2250ml,608.67,8,750,4869.36,7790895001000
,,2023-08-08 00:00:00,Marisa y Kuky,Caja,,Cerveza,Quilmes Bajo Cero Retornable 1000ml,515.82,24,650,12379.68,7792798007424
,,2023-08-08 00:00:00,Marisa y Kuky,Caja,,Cerveza,Stella Artois NO Retornable 710ml,622.9,24,1000,14949.6,7792798010721
,,2023-08-09 00:00:00,Marisa y Kuky,Caja,,Galletita,9 de Oro Azucarados 200g,210,10,300,2100,7792200000319
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Alfajor Milka  Oreo Triple Negro 61 g,179.4,4,250,717.6,7622300835620
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Alfajor Milka  Triple Blanco 55 g,179.4,4,250,717.6,7622300457303
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Alfajor Oreo Triple Negro 56 g,209.69,4,280,838.76,77976307
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Alfajor Terrabusi Triple con Dulce de Leche 70 g,179.4,4,250,717.6,77903792
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Criollitas Original 100 grs,107.69,10,150,1076.9,7790040377707
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Kesitas Bagley  75 grs,188.65,1,250,188.65,7790040003606
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Kesitas Bagley Caja 125 g,304.72,5,400,1523.6,7790040173200
,,2023-08-09 00:00:00,Marisa y Kuky,Caja,,Galletita,Mini Crackers Paseo 5 Semillas 300g,310,7,400,2170,7792180007315
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Rex 125g Caja,304.72,5,400,1523.6,7790040719804
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Rex Tubo x 75 grs,188.63,6,250,1131.78,7790040100336
,,2023-08-09 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Serranitas pack por 3 315 g,107.69,15,150,1615.35,7790040136120
,,2023-08-10 00:00:00,Marisa y Kuky,Caja,,Jugo,Cepita Ananá 1500ml,432,4,550,1728,7790895641749
,,2023-08-10 00:00:00,Marisa y Kuky,Caja,,Jugo,Cepita Durazno 1500ml,432,8,550,3456,7790895641534
,,2023-08-10 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Las Colonias Blanco Triple 1,111.91,24,150,2685.84,77917805
,,2023-08-10 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Las Colonias Negro Triple 1,111.91,24,150,2685.84,77917812
,,2023-08-11 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Ala Concentrado Limón 300 ml,280.58,5,400,1402.9,7791290794276
,,2023-08-11 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Ala Cremoso Limón 750 ml,306.65,5,400,1533.25,7791290793927
,,2023-08-11 00:00:00,Marisa y Kuky,Caja,,Cerveza,Imperial Golden Retornable 1000ml,621.58,12,800,7458.96,7793147571672
,,2023-08-11 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Maní King Salado Sin Piel 120g,200,10,300,2000,7798151950451
,,2023-08-11 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Quilmes Bajo Cero Retornable 1000ml,480.91,36,650,17312.76,7792798007424
,,2023-08-12 00:00:00,Marisa y Kuky,Caja,,Agua,Agua Mineral Benedictino 2 L,125,12,330,1500,7790895647703
,,2023-08-12 00:00:00,Marisa y Kuky,Caja,,Agua,Agua Mineral sin Gas Benedictino 600cc ,208.33,24,240,4999.92,7790895647741
,,2023-08-12 00:00:00,Marisa y Kuky,Caja,Claro,Carga,Carga Virtual,1,5000,1,5000,954456325874
,,2023-08-12 00:00:00,Marisa y Kuky,Caja,,Energizante,Powerade Uva 500ml,240,6,350,1440,7790895648687
,,2023-08-14 00:00:00,Marisa y Kuky,Caja,,Snack,Doritos 40g,242.6,13,300,3153.8,7790310985267
,,2023-08-14 00:00:00,Marisa y Kuky,Caja,,Snack,Lay's 40g,242.6,13,300,3153.8,7790310985236
,,2023-08-14 00:00:00,Marisa y Kuky,Caja,,Mercadito,Rollos de Cocina Sussex Clásicos 150 paños,393.73,5,450,1968.65,7790250056881
,,2023-08-14 00:00:00,Marisa y Kuky,Caja,Log In,Gaseosa,Secco Pomelo 3000ml,476.56,4,560,1906.24,7792758013045
,,2023-08-14 00:00:00,Marisa y Kuky,Caja,Log In,Gaseosa,Secco Pomelo Intenso 3000ml,476.56,4,560,1906.24,7792758372265
,,2023-08-16 00:00:00,Marisa y Kuky,Caja,,Vino,Viñas de Balbo 1125ml,702,12,990,8424,7791843008294
,,2023-08-19 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Baggio Fresh Mix Frutal 1500ml,355,1,480,355,7790036001678
,,2023-08-19 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Baggio Fresh Pomelo 1500ml,355,12,480,4260,7790036001579
,,2023-08-19 00:00:00,Marisa y Kuky,Caja Azul,,Librería,Broches MiT N° 10 x 1000,350.2,5,500,1751,7793928102071
,,2023-08-19 00:00:00,Marisa y Kuky,Caja Azul,,Librería,Cinta Empaque 24x50 AUCA,295.46,6,500,1772.76,7798047120531
,,2023-08-19 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Coca Cola 2250ml,633.33,6,850,3800,7790895000997
,,2023-08-19 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Coca Cola Retornable 1500ml,458.34,24,600,11000.16,7790895005916
,,2023-08-19 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Marlboro  Común 12,540,10,630,5400,77983343
,,2023-08-19 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Philip Morris  Común 12,530,10,600,5300,77981813
,,2023-08-19 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Philip Morris Convertible 12,530,10,600,5300,77971913
,,2023-08-19 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Quilmes Bajo Cero Retornable 1000ml,532.21,36,750,19159.56,7792798007424
,,2023-08-19 00:00:00,Marisa y Kuky,Caja Azul,,Librería,Repuesto 48 hojas Rayadas América ,420,5,650,2100,7792216402039
,,2023-08-20 00:00:00,Marisa y Kuky,Caja Azul,,Aperitivo,Americano Gancia 950 ml ,1155,3,1500,3465,7790950000160
,,2023-08-20 00:00:00,Marisa y Kuky,Caja,,Golosina,Beldent Fresh Sparks Menta 10 grs,167.5,2,220,335,77969071
,,2023-08-20 00:00:00,Marisa y Kuky,Caja,,Golosina,Beldent Fresh Sparks Menta Fuerte 10 grs,167.5,1,220,167.5,77969088
,,2023-08-20 00:00:00,Marisa y Kuky,Caja,,Golosina,Beldent Fresh SparksMentol  10 grs,167.5,3,220,502.5,77969095
,,2023-08-20 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Brahma  473ml,365,24,500,8760,7792798005888
,,2023-08-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Chesterfield 20 Común ,590,10,700,5900,77953513
,,2023-08-20 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Coca Cola 2250ml,650,8,850,5200,7790895000997
,,2023-08-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Diversión Arcor 398g,410,5,550,2050,7790040138902
,,2023-08-20 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Miller  473ml,340,24,500,8160,7793147001827
,,2023-08-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Philip Morris 20 Común 20,720,20,800,14400,77912879
,,2023-08-20 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Sprite  2250ml,639.1,8,850,5112.8,7790895001000
,,2023-08-22 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Cabalgata Cola 3000ml,408.33,6,550,2449.98,7791375001817
,,2023-08-22 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Cabalgata Lima 3000ml,408.33,12,530,4899.96,7791375001824
,,2023-08-22 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Cabalgata Pomelo 3000ml,408.33,6,550,2449.98,7791375001800
,,2023-08-22 00:00:00,Marisa y Kuky,Caja,,Vino,Toro Tinto Tetra 1000ml ,620,12,800,7440,7790314063824
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Beldent Fresh Sparks Menta 10 grs,167.5,3,220,502.5,77969071
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Beldent Fresh Sparks Menta Fuerte 10 grs,167.5,3,220,502.5,77969088
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Chicles Flics Fruta Tableta x 8,97.12,14,150,1359.68,7790580587307
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Chicles Flics Menta  Tableta x 8,97.12,14,150,1359.68,7790580587109
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Cigarrillo CJ Rubios,230,30,350,6900,7793196202015
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Varios,Encendedor Hiper BX1,120,50,200,6000,6970772670005
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Varios,Encendedor Hiper M1-1,106,50,200,5300,121002292238
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Marlboro  Común 20,830,10,950,8300,77916433
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Marlboro Box 20,940,10,1050,9400,77918482
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Marlboro Fusión 20 Box,840,10,950,8400,77947550
,,2023-08-23 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Master Común 20,308.75,50,430,15437.5,77941558
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,"Menthoplus Acido Cereza 27,2 grs",162,12,200,1944,77944405
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,"Menthoplus Miel 29,4g",121,12,200,1452,77958655
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,"Menthoplus Vit Limon 29,4 grs",121,12,200,1452,77958532
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven Mandarina 14g,155,16,250,2480,77932693
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven Vibrant Strawberry 14g,155,16,250,2480,77951113
,,2023-08-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven Violet Cherry 14g,155,16,250,2480,77948496
,,2023-08-24 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Coca Cola 500ml,291.66,12,380,3499.92,7790895000782
,,2023-08-24 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Fanta Naranja 500 ml,291.66,12,380,3499.92,7790895000836
,,2023-08-24 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Fernet Branca 450ml,1862.84,12,2500,22354.08,7790290001179
,,2023-08-25 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Amstel  473ml,330.1,24,450,7922.4,7793147572044
,,2023-08-25 00:00:00,Marisa y Kuky,Caja,,Cerveza,Brahma Retornable 1000ml,699.82,24,900,16795.68,7792798007493
,,2023-08-25 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Imperial Golden  473ml,407.47,24,550,9779.28,7793147571689
,,2023-08-25 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Jabón de Tocador Rexona 3 x 125 grs,638.68,3,850,1916.04,7791293049120
,,2023-08-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Skip Jabón Líquido 500 ml,2073.52,2,2700,4147.04,7791290792838
,,2023-08-26 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Master Común 20,308.75,60,430,18525,77941558
,,2023-08-28 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Cabalgata Cola 500ml,153.33,12,200,1839.96,7791375000490
,,2023-08-28 00:00:00,Marisa y Kuky,Caja,,Mercadito,Papel Higiénico Higienol Tecnoogía Panal 50 m,126.27,48,200,5438.4,7790250019008
,,2023-08-29 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Cordero Piel de Lobo Malbec 2022 750ml,1148,6,1500,6888,7798159947989
,,2023-08-30 00:00:00,Marisa y Kuky,Caja,,,Fernando 1L,315,12,400,3780,
,,2023-08-30 00:00:00,Marisa y Kuky,Caja,,Chocolate,Las Colonias Blanco Triple 1,128.7,24,200,3088.8,77917805
,,2023-08-30 00:00:00,Marisa y Kuky,Caja,,Chocolate,Las Colonias Negro Triple 1,128.7,24,200,3088.8,77917812
,,2023-08-30 00:00:00,Marisa y Kuky,Caja,,Mercadito,Limpiador Líquido Concentrado Jardín Citronella 3 en 1 900ml,304,3,380,912,7792389001022
,,2023-08-30 00:00:00,Marisa y Kuky,Caja,,Mercadito,Limpiador Líquido Jardín Arpege,304,3,330,912,7792389000698
,,2023-08-30 00:00:00,Marisa y Kuky,Caja,,Galletita,Lincoln Clásica 153g,291.34,5,300,1456.7,7622201386719
,,2023-08-31 00:00:00,Marisa y Kuky,Caja,,Gaseosa,"Coca Cola  Retornable 1,5 L",382.26,16,600,6116.16,7840058000361
,,2023-08-31 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Fanta Retornable 2000ml,382.26,8,600,3058.08,7790895000331
,,2023-08-31 00:00:00,Marisa y Kuky,Caja,,Snack,Papas Clásicas Quento 100 grs,480.28,2,600,960.56,7798187211311
