sales_id,invoice_number,date,employee,payment_type,platform,qty,total,product_id
17017,11796,2023-07-09,Marisa y Kuky,Efectivo, ,1,250.0,206
17143,11880,2023-07-11,Fausto,Efectivo, ,4,400.0,172
17160,11892,2023-07-11,Fausto,Efectivo, ,1,150.0,215
17166,11895,2023-07-11,Fausto,Efectivo, ,1,250.0,192
17231,11944,2023-07-13,Marisa y Kuky,Efectivo, ,2,200.0,171
17232,11944,2023-07-13,Marisa y Kuky,Efectivo, ,2,200.0,172
17283,11974,2023-07-14,Fausto,Efectivo, ,1,650.0,198
17349,12024,2023-07-15,Marisa y Kuky,Mercado Pago, ,2,900.0,212
17365,12033,2023-07-15,Marisa y Kuky,Efectivo, ,2,500.0,182
17407,12066,2023-07-17,Marisa y Kuky,Efectivo, ,1,250.0,182
17439,12086,2023-07-17,Marisa y Kuky,Efectivo, ,1,450.0,212
17443,12087,2023-07-17,Marisa y Kuky,Efectivo, ,1,150.0,215
17457,12097,2023-07-17,Marisa y Kuky,Efectivo, ,1,650.0,204
17477,12110,2023-07-18,Marisa y Kuky,Efectivo, ,2,300.0,215
17478,12110,2023-07-18,Marisa y Kuky,Efectivo, ,2,200.0,186
17479,12110,2023-07-18,Marisa y Kuky,Efectivo, ,2,200.0,187
17480,12110,2023-07-18,Marisa y Kuky,Efectivo, ,1,250.0,206
17506,12129,2023-07-18,Marisa y Kuky,Efectivo, ,3,1350.0,212
17516,12136,2023-07-18,Marisa y Kuky,Efectivo, ,1,450.0,212
17542,12151,2023-07-19,Fausto,Efectivo, ,1,250.0,206
17544,12151,2023-07-19,Fausto,Efectivo, ,1,100.0,186
17545,12151,2023-07-19,Fausto,Efectivo, ,2,200.0,187
17546,12151,2023-07-19,Fausto,Efectivo, ,1,100.0,172
17559,12160,2023-07-19,Fausto,Efectivo, ,1,100.0,226
17599,12182,2023-07-20,Marisa y Kuky,Efectivo, ,1,150.0,215
17615,12191,2023-07-20,Fausto,Efectivo, ,1,100.0,226
17647,12210,2023-07-20,Marisa y Kuky,Efectivo, ,1,100.0,228
17694,12241,2023-07-21,Fausto,Efectivo, ,1,150.0,215
17704,12249,2023-07-21,Marisa y Kuky,Efectivo, ,1,250.0,206
17705,12249,2023-07-21,Marisa y Kuky,Efectivo, ,1,100.0,226
17720,12260,2023-07-21,Marisa y Kuky,Efectivo, ,2,200.0,228
17731,12266,2023-07-22,Marisa y Kuky,Efectivo, ,1,250.0,206
17742,12275,2023-07-22,Fausto,Efectivo, ,1,150.0,215
17757,12289,2023-07-22,Fausto,Efectivo, ,2,300.0,214
17943,12422,2023-07-27,Marisa y Kuky,Efectivo, ,1,150.0,208
17978,12445,2023-07-27,Marisa y Kuky,Efectivo, ,1,100.0,228
17980,12447,2023-07-27,Fausto,Efectivo, ,1,100.0,226
17990,12453,2023-07-28,Fausto,Efectivo, ,1,150.0,215
18007,12466,2023-07-28,Marisa y Kuky,Efectivo, ,1,150.0,215
18008,12466,2023-07-28,Marisa y Kuky,Efectivo, ,1,150.0,214
18010,12467,2023-07-28,Marisa y Kuky,Efectivo, ,2,200.0,226
18042,12490,2023-07-28,Marisa y Kuky,Efectivo, ,2,200.0,226
18118,12543,2023-07-30,Marisa y Kuky,Efectivo, ,2,300.0,209
18119,12543,2023-07-30,Marisa y Kuky,Efectivo, ,1,100.0,228
18120,12543,2023-07-30,Marisa y Kuky,Efectivo, ,2,200.0,226
18134,12557,2023-07-30,Marisa y Kuky,Efectivo, ,1,450.0,210
18135,12557,2023-07-30,Marisa y Kuky,Efectivo, ,1,450.0,211
18152,12570,2023-07-30,Fausto,Efectivo, ,2,200.0,226
18204,12608,2023-07-31,Fausto,Efectivo, ,1,250.0,182
18205,12608,2023-07-31,Fausto,Efectivo, ,1,250.0,206
18206,12608,2023-07-31,Fausto,Efectivo, ,1,100.0,226
18207,12608,2023-07-31,Fausto,Efectivo, ,1,100.0,228
18223,12621,2023-08-01,Marisa y Kuky,Efectivo, ,1,150.0,208
18229,12623,2023-08-01,Marisa y Kuky,Efectivo, ,1,150.0,208
18233,12627,2023-08-01,Marisa y Kuky,Efectivo, ,1,150.0,215
18236,12629,2023-08-01,Marisa y Kuky,Efectivo,Mi Recarga,1,100.0,228
18241,12632,2023-08-01,Marisa y Kuky,Efectivo, ,5,500.0,228
18281,12658,2023-08-01,Marisa y Kuky,Efectivo, ,1,150.0,214
18323,12691,2023-08-02,Marisa y Kuky,Efectivo, ,2,300.0,215
18326,12694,2023-08-02,Marisa y Kuky,Efectivo, ,1,150.0,214
18343,12705,2023-08-03,Marisa y Kuky,Efectivo, ,1,150.0,215
18366,12721,2023-08-03,Fausto,Efectivo, ,2,200.0,228
18378,12730,2023-08-03,Marisa y Kuky,Efectivo, ,1,150.0,215
18453,12787,2023-08-05,Marisa y Kuky,Efectivo, ,4,600.0,214
18454,12787,2023-08-05,Marisa y Kuky,Efectivo, ,2,300.0,215
18484,12806,2023-08-05,Marisa y Kuky,Efectivo, ,1,100.0,226
18516,12825,2023-08-06,Marisa y Kuky,Efectivo, ,1,150.0,214
18579,12872,2023-08-06,Marisa y Kuky,Efectivo, ,1,450.0,212
18611,12895,2023-08-07,Marisa y Kuky,Efectivo, ,1,150.0,214
18619,12900,2023-08-07,Marisa y Kuky,Efectivo, ,1,100.0,228
18620,12900,2023-08-07,Marisa y Kuky,Efectivo, ,1,100.0,226
18627,12903,2023-08-07,Fausto,Efectivo, ,3,450.0,214
18645,12918,2023-08-08,Marisa y Kuky,Efectivo, ,2,200.0,226
18646,12918,2023-08-08,Marisa y Kuky,Efectivo, ,1,100.0,228
18661,12928,2023-08-08,Fausto,Efectivo, ,1,100.0,228
18662,12928,2023-08-08,Fausto,Efectivo, ,1,100.0,226
18677,12939,2023-08-08,Marisa y Kuky,Efectivo, ,1,100.0,228
18714,12969,2023-08-09,Marisa y Kuky,Efectivo, ,1,100.0,226
18732,12978,2023-08-09,Marisa y Kuky,Efectivo, ,1,250.0,177
18733,12978,2023-08-09,Marisa y Kuky,Efectivo, ,1,250.0,175
18757,12994,2023-08-10,Fausto,Efectivo, ,1,100.0,226
18759,12995,2023-08-10,Fausto,Efectivo, ,3,450.0,214
18768,13001,2023-08-10,Fausto,Efectivo, ,1,150.0,214
18774,13004,2023-08-10,Marisa y Kuky,Efectivo, ,1,100.0,226
18791,13013,2023-08-10,Marisa y Kuky,Efectivo, ,1,150.0,215
18792,13014,2023-08-10,Marisa y Kuky,Efectivo, ,1,450.0,210
18799,13020,2023-08-10,Marisa y Kuky,Efectivo, ,2,300.0,214
18804,13024,2023-08-10,Marisa y Kuky,Efectivo, ,1,250.0,175
18809,13027,2023-08-10,Fausto,Efectivo, ,1,150.0,214
18881,13073,2023-08-11,Fausto,Efectivo, ,1,150.0,215
18902,13089,2023-08-12,Marisa y Kuky,Efectivo, ,1,150.0,209
18912,13093,2023-08-12,Marisa y Kuky,Efectivo, ,1,280.0,176
18989,13147,2023-08-13,Fausto,Efectivo, ,1,250.0,177
18996,13152,2023-08-14,Fausto,Efectivo, ,2,500.0,174
19079,13202,2023-08-15,Marisa y Kuky,Efectivo, ,1,150.0,214
19094,13213,2023-08-15,Fausto,Mercado Pago, ,1,300.0,174
19098,13217,2023-08-16,Fausto,Efectivo, ,2,200.0,228
19198,13284,2023-08-18,Fausto,Efectivo, ,1,200.0,214
19215,13294,2023-08-18,Fausto,Efectivo, ,1,200.0,215
19229,13302,2023-08-19,Marisa y Kuky,Efectivo, ,1,350.0,175
19273,13338,2023-08-20,Marisa y Kuky,Efectivo, ,2,400.0,215
19277,13340,2023-08-20,Marisa y Kuky,Efectivo, ,1,200.0,214
19299,13351,2023-08-20,Marisa y Kuky,Efectivo, ,3,1050.0,176
19300,13351,2023-08-20,Marisa y Kuky,Efectivo, ,1,350.0,175
19301,13351,2023-08-20,Marisa y Kuky,Efectivo, ,1,350.0,177
19302,13351,2023-08-20,Marisa y Kuky,Efectivo, ,1,200.0,215
19303,13351,2023-08-20,Marisa y Kuky,Efectivo, ,1,200.0,214
19322,13365,2023-08-20,Fausto,Efectivo, ,1,150.0,226
19379,13406,2023-08-21,Marisa y Kuky,Efectivo, ,2,400.0,215
19380,13406,2023-08-21,Marisa y Kuky,Efectivo, ,2,400.0,214
19383,13408,2023-08-21,Fausto,Efectivo, ,1,200.0,215
19407,13425,2023-08-21,Marisa y Kuky,Efectivo, ,1,300.0,206
19467,13465,2023-08-22,Marisa y Kuky,Efectivo, ,1,200.0,214
19475,13472,2023-08-22,Marisa y Kuky,Efectivo, ,2,400.0,208
19624,13578,2023-08-25,Fausto,Efectivo, ,1,200.0,208
19716,13649,2023-08-27,Marisa y Kuky,Efectivo, ,1,200.0,215
19725,13650,2023-08-27,Marisa y Kuky,Efectivo, ,2,300.0,226
19789,13691,2023-08-28,Marisa y Kuky,Efectivo, ,1,200.0,215
19846,13734,2023-08-29,Marisa y Kuky,Efectivo, ,1,200.0,215
19858,13743,2023-08-29,Fausto,Efectivo, ,2,1000.0,210
19859,13743,2023-08-29,Fausto,Efectivo, ,1,300.0,206
19900,13770,2023-08-30,Fausto,Efectivo, ,1,200.0,215
19973,13821,2023-08-31,Marisa y Kuky,Efectivo, ,1,150.0,226
20005,13838,2023-08-31,Marisa y Kuky,Efectivo, ,1,750.0,198
20019,13848,2023-09-01,Marisa y Kuky,Efectivo, ,1,200.0,215
20035,13857,2023-09-01,Marisa y Kuky,Efectivo, ,1,300.0,206
20104,13909,2023-09-02,Marisa y Kuky,Efectivo, ,2,400.0,214
20114,13914,2023-09-02,Marisa y Kuky,Efectivo, ,1,200.0,215
20154,13945,2023-09-03,Marisa y Kuky,Efectivo, ,1,200.0,214
20155,13945,2023-09-03,Marisa y Kuky,Efectivo, ,1,200.0,215
20167,13956,2023-09-03,Marisa y Kuky,Efectivo, ,1,450.0,194
20168,13956,2023-09-03,Marisa y Kuky,Efectivo, ,1,200.0,214
20177,13961,2023-09-04,Marisa y Kuky,Efectivo, ,1,200.0,215
20189,13969,2023-09-04,Fausto,Efectivo, ,1,200.0,215
20190,13969,2023-09-04,Fausto,Efectivo, ,1,200.0,214
20302,14047,2023-09-06,Fausto,Efectivo, ,1,200.0,215
20498,14201,2023-09-10,Marisa y Kuky,Efectivo, ,2,400.0,215
20595,14276,2023-09-11,Marisa y Kuky,Efectivo, ,2,400.0,214
20609,14287,2023-09-11,Marisa y Kuky,Efectivo, ,1,200.0,215
20657,14315,2023-09-12,Fausto,Efectivo, ,1,200.0,214
20658,14315,2023-09-12,Fausto,Efectivo, ,1,200.0,215
20677,14330,2023-09-12,Marisa y Kuky,Efectivo, ,2,300.0,228
20678,14330,2023-09-12,Marisa y Kuky,Efectivo, ,1,200.0,215
20929,14515,2023-09-17,Marisa y Kuky,Efectivo, ,1,200.0,215
20930,14515,2023-09-17,Marisa y Kuky,Efectivo, ,1,200.0,214
20931,14515,2023-09-17,Marisa y Kuky,Efectivo, ,1,200.0,215
21006,14565,2023-09-18,Fausto,Efectivo, ,1,200.0,215
21007,14565,2023-09-18,Fausto,Efectivo, ,1,200.0,214
21105,14642,2023-09-20,Marisa y Kuky,Efectivo, ,1,200.0,215
21135,14661,2023-09-21,Marisa y Kuky,Efectivo, ,1,200.0,214
21182,14695,2023-09-22,Marisa y Kuky,Efectivo, ,2,400.0,214
21183,14695,2023-09-22,Marisa y Kuky,Efectivo, ,2,400.0,215
21268,14759,2023-09-23,Fausto,Efectivo, ,1,200.0,215
21291,14776,2023-09-23,Marisa y Kuky,Efectivo, ,1,200.0,215
21302,14783,2023-09-23,Marisa y Kuky,Efectivo, ,2,400.0,215
21303,14783,2023-09-23,Marisa y Kuky,Efectivo, ,2,400.0,214
21497,14926,2023-09-27,Marisa y Kuky,Efectivo, ,3,600.0,214
21585,14992,2023-09-29,Marisa y Kuky,Efectivo, ,2,400.0,214
21595,15001,2023-09-30,Marisa y Kuky,Efectivo, ,1,200.0,208
21643,15033,2023-09-30,Marisa y Kuky,Efectivo, ,1,200.0,215
21700,15071,2023-10-02,Fausto,Efectivo, ,2,400.0,208
21745,15100,2023-10-02,Marisa y Kuky,Efectivo, ,2,300.0,226
21759,15108,2023-10-02,Marisa y Kuky,Efectivo, ,1,200.0,215
21769,15116,2023-10-03,Marisa y Kuky,Efectivo, ,1,200.0,215
21770,15116,2023-10-03,Marisa y Kuky,Efectivo, ,1,200.0,214
21809,15144,2023-10-03,Marisa y Kuky,Efectivo, ,1,200.0,215
21826,15155,2023-10-03,Marisa y Kuky,Efectivo, ,1,200.0,215
21840,15164,2023-10-03,Marisa y Kuky,Efectivo, ,1,200.0,215
21855,15174,2023-10-04,Fausto,Efectivo, ,1,200.0,214
21941,15232,2023-10-05,Marisa y Kuky,Efectivo, ,3,600.0,214
21942,15232,2023-10-05,Marisa y Kuky,Efectivo, ,1,200.0,215
21959,15242,2023-10-06,Fausto,Efectivo, ,1,200.0,214
22022,15288,2023-10-07,Fausto,Efectivo, ,1,200.0,214
22108,15349,2023-10-09,Marisa y Kuky,Efectivo, ,1,250.0,215
22132,15368,2023-10-09,Marisa y Kuky,Efectivo, ,1,500.0,211
22144,15376,2023-10-09,Marisa y Kuky,Efectivo, ,1,250.0,214
22336,15510,2023-10-13,Marisa y Kuky,Efectivo, ,1,250.0,214
22337,15510,2023-10-13,Marisa y Kuky,Efectivo, ,3,750.0,215
22341,15510,2023-10-13,Marisa y Kuky,Efectivo, ,2,400.0,208
22369,15533,2023-10-13,Marisa y Kuky,Efectivo, ,1,250.0,215
22494,15630,2023-10-15,Marisa y Kuky,Efectivo, ,1,250.0,215
22593,15703,2023-10-17,Marisa y Kuky,Efectivo, ,1,300.0,206
22725,15796,2023-10-21,Marisa y Kuky,Efectivo, ,4,1000.0,215
22844,15887,2023-10-23,Marisa y Kuky,Efectivo, ,1,250.0,215
22874,15914,2023-10-23,Fausto,Efectivo, ,1,250.0,215
22905,15933,2023-10-24,Marisa y Kuky,Efectivo, ,3,750.0,215
22907,15935,2023-10-24,Marisa y Kuky,Efectivo, ,4,1000.0,215
22928,15949,2023-10-25,Marisa y Kuky,Efectivo, ,1,250.0,215
23004,15998,2023-10-26,Fausto,Efectivo, ,1,250.0,215
23221,16159,2023-10-31,Marisa y Kuky,Efectivo, ,1,200.0,208
23352,16256,2023-11-03,Marisa y Kuky,Efectivo, ,1,200.0,208
23440,16319,2023-11-05,Marisa y Kuky,Efectivo, ,3,1200.0,234
23441,16319,2023-11-05,Marisa y Kuky,Efectivo, ,3,1200.0,233
23496,16361,2023-11-06,Marisa y Kuky,Efectivo, ,1,200.0,208
23544,16393,2023-11-07,Fausto,Efectivo, ,1,400.0,233
23552,16398,2023-11-07,Fausto,Efectivo, ,1,500.0,212
23566,16409,2023-11-07,Fausto,Efectivo, ,1,200.0,208
23567,16409,2023-11-07,Fausto,Efectivo, ,1,200.0,209
23729,16530,2023-11-11,Marisa y Kuky,Efectivo, ,3,1200.0,234
23794,16582,2023-11-12,Marisa y Kuky,Efectivo, ,2,600.0,206
23863,16631,2023-11-13,Marisa y Kuky,Efectivo, ,1,400.0,233
23938,16685,2023-11-15,Fausto,Efectivo, ,2,800.0,233
24005,16726,2023-11-16,Fausto,Efectivo, ,1,200.0,209
24154,16827,2023-11-20,Fausto,Efectivo, ,1,400.0,233
24334,16960,2023-11-23,Marisa y Kuky,Efectivo, ,1,400.0,234
24335,16960,2023-11-23,Marisa y Kuky,Efectivo, ,4,1200.0,215
24391,17005,2023-11-25,Marisa y Kuky,Efectivo, ,1,450.0,234
24425,17030,2023-11-25,Marisa y Kuky,Efectivo, ,2,800.0,169
24499,17076,2023-11-26,Marisa y Kuky,Efectivo, ,1,400.0,234
24547,17103,2023-11-26,Marisa y Kuky,Efectivo, ,2,600.0,214
24557,17110,2023-11-26,Marisa y Kuky,Efectivo, ,2,600.0,214
24565,17117,2023-11-27,Marisa y Kuky,Efectivo, ,1,300.0,215
24606,17142,2023-11-28,Marisa y Kuky,Efectivo, ,1,400.0,169
24646,17169,2023-11-28,Fausto,Efectivo, ,1,400.0,169
24736,17236,2023-11-30,Fausto,Efectivo, ,2,800.0,169
24740,17239,2023-11-30,Fausto,Efectivo, ,1,400.0,169
24842,17320,2023-12-02,Marisa y Kuky,Efectivo, ,1,300.0,214
24969,17406,2023-12-05,Marisa y Kuky,Efectivo, ,1,400.0,169
25084,17481,2023-12-07,Marisa y Kuky,Efectivo, ,3,900.0,214
25085,17481,2023-12-07,Marisa y Kuky,Efectivo, ,1,400.0,169
25086,17481,2023-12-07,Marisa y Kuky,Efectivo, ,2,800.0,168
25383,17699,2023-12-12,Marisa y Kuky,Débito, ,1,300.0,215
26200,18288,2023-12-23,Marisa y Kuky,Efectivo, ,1,400.0,168
26219,18303,2023-12-24,Marisa y Kuky,Efectivo, ,1,400.0,168
26240,18313,2023-12-24,Fausto,Efectivo, ,1,400.0,168
26501,18501,2023-12-27,Fausto,Efectivo, ,1,400.0,215
26531,18524,2023-12-28,Fausto,Efectivo, ,1,0.0,215
26981,18868,2024-01-04,Fausto,Efectivo, ,1,400.0,215
27175,19007,2024-01-07,Marisa y Kuky,Efectivo, ,1,600.0,168
27400,19173,2024-01-11,Marisa y Kuky,Mercado Pago, ,1,600.0,168
27420,19188,2024-01-11,Fausto,Efectivo, ,1,400.0,215
27421,19188,2024-01-11,Fausto,Efectivo, ,1,400.0,214
27468,19223,2024-01-12,Marisa y Kuky,Efectivo, ,1,450.0,215
27502,19247,2024-01-13,Fausto,Efectivo, ,1,450.0,215
27578,19297,2024-01-14,Marisa y Kuky,Efectivo, ,1,450.0,214
27604,19315,2024-01-15,Marisa y Kuky,Efectivo, ,1,450.0,214
27661,19358,2024-01-16,Marisa y Kuky,Efectivo, ,1,600.0,168
27805,19463,2024-01-19,Fausto,Efectivo, ,1,450.0,214
27895,19524,2024-01-20,Fausto,Efectivo, ,1,450.0,215
27997,19603,2024-01-22,Adriana,Mercado Pago, ,1,600.0,168
3,13,2022-12-04,Fausto,Efectivo, ,2,700.0,237
32,33,2022-12-04,Marisa y Kuky,Efectivo, ,2,340.0,268
35,35,2022-12-04,Marisa y Kuky,Efectivo, ,1,30.0,272
110,97,2022-12-05,Fausto,Efectivo, ,1,270.0,250
116,102,2022-12-05,Fausto,Efectivo, ,1,310.0,257
129,112,2022-12-05,Marisa y Kuky,Efectivo, ,1,490.0,251
151,125,2022-12-05,Marisa y Kuky,Efectivo, ,1,270.0,250
168,136,2022-12-06,Marisa y Kuky,Efectivo, ,1,270.0,250
209,171,2022-12-06,Marisa y Kuky,Efectivo, ,1,530.0,251
214,177,2022-12-06,Marisa y Kuky,Efectivo, ,1,350.0,237
229,186,2022-12-06,Marisa y Kuky,Efectivo, ,1,300.0,264
263,208,2022-12-07,Fausto,Efectivo, ,1,480.0,258
267,211,2022-12-07,Fausto,Efectivo, ,1,480.0,258
282,223,2022-12-07,Fausto,Efectivo, ,1,300.0,261
294,233,2022-12-07,Fausto,Efectivo, ,1,200.0,241
295,233,2022-12-07,Fausto,Efectivo, ,2,280.0,245
297,233,2022-12-07,Fausto,Efectivo,Log In,1,350.0,237
298,234,2022-12-07,Fausto,Efectivo, ,1,200.0,241
300,236,2022-12-07,Fausto,Efectivo, ,1,450.0,263
301,237,2022-12-07,Fausto,Efectivo, ,1,130.0,238
308,243,2022-12-07,Fausto,Efectivo, ,1,180.0,259
315,249,2022-12-07,Marisa y Kuky,Efectivo, ,1,530.0,251
338,265,2022-12-08,Marisa y Kuky,Efectivo, ,1,180.0,259
342,267,2022-12-08,Fausto,Efectivo, ,1,0.0,238
347,271,2022-12-08,Fausto,Efectivo, ,1,180.0,259
358,280,2022-12-08,Marisa y Kuky,Efectivo, ,1,300.0,250
367,286,2022-12-08,Marisa y Kuky,Efectivo, ,1,350.0,237
372,290,2022-12-08,Marisa y Kuky,Efectivo, ,1,200.0,241
373,290,2022-12-08,Marisa y Kuky,Efectivo, ,1,130.0,238
375,291,2022-12-08,Marisa y Kuky,Efectivo, ,1,310.0,257
381,295,2022-12-08,Marisa y Kuky,Efectivo, ,1,0.0,238
385,298,2022-12-09,Marisa y Kuky,Efectivo, ,1,350.0,237
402,307,2022-12-09,Fausto,Efectivo, ,1,530.0,251
413,316,2022-12-09,Fausto,Efectivo, ,1,430.0,252
415,318,2022-12-09,Fausto,Efectivo, ,1,530.0,256
419,321,2022-12-09,Marisa y Kuky,Efectivo, ,1,530.0,251
420,321,2022-12-09,Marisa y Kuky,Efectivo, ,1,500.0,255
434,330,2022-12-09,Marisa y Kuky,Efectivo, ,1,30.0,272
440,333,2022-12-09,Marisa y Kuky,Efectivo, ,1,530.0,251
447,336,2022-12-09,Marisa y Kuky,Efectivo, ,1,500.0,258
458,346,2022-12-10,Marisa y Kuky,Efectivo, ,1,200.0,259
467,353,2022-12-10,Marisa y Kuky,Efectivo, ,2,1060.0,256
471,356,2022-12-10,Marisa y Kuky,Efectivo, ,1,150.0,238
472,357,2022-12-10,Marisa y Kuky,Efectivo, ,1,500.0,258
475,358,2022-12-10,Marisa y Kuky,Efectivo, ,1,320.0,257
481,363,2022-12-10,Marisa y Kuky,Efectivo, ,12,30.0,246
488,366,2022-12-10,Marisa y Kuky,Efectivo, ,1,200.0,259
490,368,2022-12-10,Marisa y Kuky,Efectivo, ,1,480.0,262
511,379,2022-12-10,Marisa y Kuky,Efectivo, ,1,310.0,250
523,389,2022-12-11,Marisa y Kuky,Efectivo, ,1,530.0,251
530,396,2022-12-11,Marisa y Kuky,Efectivo, ,1,530.0,256
539,404,2022-12-11,Marisa y Kuky,Efectivo, ,1,500.0,255
540,404,2022-12-11,Marisa y Kuky,Efectivo, ,1,530.0,251
552,410,2022-12-11,Fausto,Efectivo, ,1,450.0,263
562,417,2022-12-11,Fausto,Debito, ,1,450.0,263
569,421,2022-12-11,Marisa y Kuky,Efectivo, ,1,310.0,250
574,425,2022-12-11,Fausto,Efectivo, ,1,530.0,251
584,430,2022-12-11,Fausto,Efectivo, ,1,200.0,259
587,433,2022-12-11,Fausto,Efectivo, ,2,900.0,263
588,434,2022-12-11,Fausto,Efectivo, ,1,310.0,250
590,435,2022-12-11,Fausto,Efectivo, ,1,200.0,259
592,436,2022-12-11,Fausto,Efectivo, ,1,200.0,259
596,438,2022-12-11,Fausto,Efectivo, ,1,30.0,272
602,442,2022-12-11,Marisa y Kuky,Efectivo, ,1,530.0,251
612,446,2022-12-11,Marisa y Kuky,Efectivo, ,2,60.0,272
614,448,2022-12-12,Marisa y Kuky,Efectivo, ,1,450.0,263
627,457,2022-12-12,Marisa y Kuky,Efectivo, ,1,200.0,259
635,461,2022-12-12,Marisa y Kuky,Efectivo, ,1,500.0,255
645,469,2022-12-12,Marisa y Kuky,Efectivo, ,1,530.0,251
661,482,2022-12-12,Marisa y Kuky,Efectivo, ,1,360.0,252
668,487,2022-12-12,Marisa y Kuky,Efectivo, ,1,330.0,254
679,496,2022-12-12,Marisa y Kuky,Mercado Libre, ,1,300.0,250
687,502,2022-12-12,Marisa y Kuky,Efectivo, ,1,530.0,251
688,503,2022-12-12,Marisa y Kuky,Efectivo, ,1,20.0,271
689,504,2022-12-12,Marisa y Kuky,Efectivo, ,1,30.0,272
694,506,2022-12-12,Marisa y Kuky,Efectivo, ,1,450.0,263
699,510,2022-12-13,Marisa y Kuky,Efectivo, ,1,200.0,259
703,514,2022-12-13,Marisa y Kuky,Efectivo, ,1,500.0,255
710,520,2022-12-14,Marisa y Kuky,Efectivo, ,1,330.0,254
712,521,2022-12-14,Marisa y Kuky,Efectivo, ,1,500.0,258
723,524,2022-12-14,Marisa y Kuky,Efectivo, ,1,200.0,259
735,530,2022-12-14,Fausto,Efectivo, ,1,320.0,257
737,531,2022-12-14,Fausto,Efectivo, ,3,450.0,268
755,542,2022-12-14,Marisa y Kuky,Efectivo, ,2,720.0,252
778,558,2022-12-14,Marisa y Kuky,Efectivo, ,1,140.0,238
810,575,2022-12-15,Marisa y Kuky,Efectivo, ,1,360.0,252
811,575,2022-12-15,Marisa y Kuky,Efectivo, ,1,500.0,258
813,576,2022-12-15,Marisa y Kuky,Efectivo, ,1,500.0,255
824,582,2022-12-15,Marisa y Kuky,Efectivo, ,1,480.0,262
827,584,2022-12-15,Marisa y Kuky,Efectivo, ,1,450.0,263
838,593,2022-12-15,Fausto,Debito, ,1,300.0,250
846,596,2022-12-15,Fausto,Efectivo, ,2,1000.0,258
847,596,2022-12-15,Fausto,Efectivo, ,2,400.0,259
878,617,2022-12-15,Fausto,Efectivo, ,1,530.0,256
881,619,2022-12-15,Fausto,Efectivo, ,1,30.0,272
886,622,2022-12-16,Marisa y Kuky,Efectivo, ,1,150.0,268
902,631,2022-12-16,Marisa y Kuky,Efectivo, ,1,300.0,261
937,653,2022-12-16,Marisa y Kuky,Efectivo, ,1,360.0,252
938,653,2022-12-16,Marisa y Kuky,Efectivo, ,2,720.0,237
941,655,2022-12-16,Marisa y Kuky,Efectivo, ,1,520.0,253
943,657,2022-12-16,Marisa y Kuky,Efectivo, ,1,320.0,257
948,662,2022-12-16,Marisa y Kuky,Efectivo, ,1,200.0,259
951,665,2022-12-16,Marisa y Kuky,Efectivo, ,1,330.0,254
961,669,2022-12-16,Marisa y Kuky,Efectivo, ,1,200.0,259
963,669,2022-12-16,Marisa y Kuky,Efectivo, ,2,60.0,272
964,670,2022-12-16,Marisa y Kuky,Efectivo, ,1,500.0,258
970,674,2022-12-16,Marisa y Kuky,Efectivo, ,1,200.0,259
972,676,2022-12-16,Marisa y Kuky,Efectivo, ,2,1000.0,255
979,681,2022-12-16,Marisa y Kuky,Efectivo, ,1,450.0,263
985,685,2022-12-16,Marisa y Kuky,Efectivo, ,1,140.0,238
994,691,2022-12-17,Marisa y Kuky,Efectivo, ,1,330.0,254
995,692,2022-12-17,Marisa y Kuky,Efectivo, ,1,480.0,262
1005,696,2022-12-17,Marisa y Kuky,Efectivo, ,1,300.0,250
1008,699,2022-12-17,Fausto,Efectivo, ,1,20.0,271
1018,706,2022-12-17,Fausto,Efectivo, ,1,300.0,261
1020,708,2022-12-17,Marisa y Kuky,Efectivo, ,1,450.0,263
1027,714,2022-12-17,Marisa y Kuky,Efectivo, ,1,200.0,266
1030,715,2022-12-17,Marisa y Kuky,Efectivo, ,1,450.0,263
1042,724,2022-12-17,Marisa y Kuky,Efectivo, ,1,450.0,263
1059,733,2022-12-17,Marisa y Kuky,Efectivo, ,1,550.0,256
1075,746,2022-12-18,Marisa y Kuky,Efectivo, ,1,150.0,245
1081,751,2022-12-18,Marisa y Kuky,Efectivo, ,1,300.0,248
1088,757,2022-12-18,Marisa y Kuky,Efectivo, ,1,300.0,264
1089,758,2022-12-18,Marisa y Kuky,Efectivo, ,1,450.0,263
1094,759,2022-12-18,Marisa y Kuky,Efectivo, ,1,500.0,258
1121,776,2022-12-18,Marisa y Kuky,Efectivo, ,2,900.0,263
1128,781,2022-12-18,Marisa y Kuky,Efectivo, ,1,450.0,263
1134,785,2022-12-18,Marisa y Kuky,Efectivo, ,1,480.0,262
1150,792,2022-12-18,Marisa y Kuky,Efectivo, ,1,500.0,258
1166,803,2022-12-19,Marisa y Kuky,Efectivo, ,1,300.0,264
1169,805,2022-12-19,Marisa y Kuky,Efectivo, ,1,30.0,272
1170,805,2022-12-19,Marisa y Kuky,Efectivo, ,1,30.0,272
1175,807,2022-12-19,Marisa y Kuky,Efectivo, ,1,300.0,250
1179,810,2022-12-19,Marisa y Kuky,Efectivo, ,1,500.0,255
1203,825,2022-12-19,Fausto,Efectivo, ,1,350.0,257
1220,837,2022-12-19,Marisa y Kuky,Efectivo, ,1,200.0,259
1230,846,2022-12-19,Marisa y Kuky,Efectivo, ,1,500.0,251
1237,853,2022-12-19,Marisa y Kuky,Efectivo, ,1,500.0,255
